forecasting_date,match_window,match_variable,level_3,field_id,crop,mae,rmse,corr,bias,skill_score,c_mae,c_bias,variable
2024-08-12,60,ndvi,27,CA_251400,47,0.36,0.2,-0.97,0.36,-0.58,0.08916666666666667,,ETof
2024-08-12,60,ndvi,28,CA_252567,47,0.14,0.09,0.77,0.14,0.92,0.21459259259259264,,ETof
2024-08-12,60,ndvi,29,CA_252577,47,0.22,0.21,-1.0,0.22,0.64,0.33405555555555555,,ETof
2024-08-12,60,ndvi,30,CA_252621,47,0.21,0.18,0.98,0.21,-1.0,0.010092592592592561,,ETof
2024-08-12,60,ndvi,31,CA_253072,47,0.05,0.04,-0.97,-0.05,0.99,0.2557777777777778,,ETof
2024-08-12,60,ndvi,32,CA_253554,47,0.34,0.13,0.95,0.34,0.99,0.49098148148148146,,ETof
2024-08-12,60,ndvi,33,CA_253625,47,0.03,0.03,-0.79,-0.03,-1.0,0.0037777777777777874,,ETof
2024-08-12,60,ndvi,34,CA_253715,47,0.09,0.08,0.98,-0.09,-1.0,0.02837037037037038,,ETof
2024-08-12,60,ndvi,35,CA_253873,47,0.21,0.21,-0.99,0.21,-1.0,0.08653703703703701,,ETof
2024-08-12,60,ndvi,36,CA_254360,47,0.17,0.14,0.98,0.17,0.76,0.22320370370370368,,ETof
2024-08-12,60,ndvi,37,CA_254518,47,0.4,0.34,0.99,0.4,-1.0,0.07029629629629626,,ETof
2024-08-12,60,ndvi,38,CA_254559,47,1.72,0.99,-0.95,1.72,0.21,0.6469074074074075,,ETof
2024-08-12,60,ndvi,39,CA_254644,47,0.29,0.28,-0.98,0.29,0.06,0.2838703703703704,,ETof
2024-08-12,60,ndvi,40,CA_254907,47,0.33,0.28,0.95,0.33,0.27,0.27131481481481484,,ETof
2024-08-12,60,ndvi,41,CA_255156,47,0.15,0.15,0.38,0.15,-1.0,0.04683333333333332,,ETof
2024-08-12,60,ndvi,42,CA_255325,47,0.3,0.2,-0.98,0.3,0.94,0.5210740740740741,,ETof
2024-08-12,60,ndvi,43,CA_255613,47,0.03,0.03,-0.97,-0.03,0.45,0.04338888888888892,,ETof
2024-08-12,60,ndvi,44,CA_256638,47,0.23,0.16,0.66,-0.23,0.33,0.1263148148148148,,ETof
2024-08-12,60,ndvi,45,CA_257473,47,0.27,0.26,-0.97,0.27,-0.07,0.24153703703703702,,ETof
2024-08-12,60,ndvi,46,CA_257648,47,0.45,0.36,-0.97,0.45,-1.0,0.05349999999999999,,ETof
2024-08-12,60,ndvi,47,CA_257744,47,0.05,0.05,-0.98,-0.05,-1.0,0.027092592592592574,,ETof
2024-08-12,60,ndvi,48,CA_257756,47,0.51,0.43,0.99,0.51,-1.0,0.14405555555555558,,ETof
2024-08-12,60,ndvi,49,CA_257924,47,0.22,0.2,0.99,0.22,-1.0,0.01364814814814815,,ETof
2024-08-12,60,ndvi,50,CA_244113,47,0.27,0.74,-0.86,-0.23,-1.0,0.7218888888888882,,ETo
2024-08-12,60,ndvi,51,CA_244387,61,0.14,0.37,0.81,0.14,-1.0,0.3601481481481484,,ETo
2024-08-12,60,ndvi,52,CA_244479,47,1.06,1.97,-0.65,1.06,-1.0,0.2535925925925928,,ETo
2024-08-12,60,ndvi,53,CA_245292,47,0.49,1.05,0.83,-0.49,-1.0,0.4694444444444443,,ETo
2024-08-12,60,ndvi,54,CA_246341,47,0.3,0.7,0.93,0.3,-1.0,0.7448148148148145,,ETo
2024-08-12,60,ndvi,55,CA_246587,47,0.51,1.17,0.94,-0.51,-1.0,0.789685185185185,,ETo
2024-08-12,60,ndvi,56,CA_246614,47,0.36,0.84,0.94,-0.36,-1.0,0.7799629629629626,,ETo
2024-08-12,60,ndvi,57,CA_246801,47,0.5,1.15,0.93,-0.5,-1.0,0.7740370370370374,,ETo
2024-08-12,60,ndvi,58,CA_246992,47,0.3,0.75,-0.82,-0.21,-1.0,0.8317222222222224,,ETo
2024-08-12,60,ndvi,59,CA_247537,47,0.43,0.97,0.91,-0.43,-1.0,0.7490555555555555,,ETo
2024-08-12,60,ndvi,60,CA_247548,61,0.43,0.97,0.93,-0.43,-1.0,0.726629629629629,,ETo
2024-08-12,60,ndvi,61,CA_247823,69,0.32,0.72,-0.12,-0.32,-1.0,0.45401851851851865,,ETo
2024-08-12,60,ndvi,62,CA_247968,61,0.24,0.53,-0.79,0.0,-0.55,0.8422407407407406,,ETo
2024-08-12,60,ndvi,63,CA_248688,61,0.27,0.59,-0.9,-0.02,-0.65,0.9486666666666665,,ETo
2024-08-12,60,ndvi,64,CA_248689,47,0.57,1.28,0.76,-0.57,-1.0,0.7086481481481478,,ETo
2024-08-12,60,ndvi,65,CA_248737,47,0.26,0.58,-0.9,-0.03,-0.69,0.9216296296296299,,ETo
2024-08-12,60,ndvi,66,CA_249254,47,0.18,0.43,-0.72,-0.12,-1.0,0.4097777777777775,,ETo
2024-08-12,60,ndvi,67,CA_249462,69,0.26,0.67,-0.84,-0.26,-1.0,0.5571111111111112,,ETo
2024-08-12,60,ndvi,68,CA_249468,69,0.29,0.67,-0.03,-0.29,-1.0,0.4462777777777777,,ETo
2024-08-12,60,ndvi,69,CA_249601,69,0.4,0.88,0.67,-0.4,-1.0,0.4279629629629628,,ETo
2024-08-12,60,ndvi,70,CA_249694,69,0.22,0.6,0.88,-0.22,-0.51,0.9897222222222221,,ETo
2024-08-12,60,ndvi,71,CA_249783,69,0.21,0.57,-0.92,-0.17,-1.0,0.702185185185185,,ETo
2024-08-12,60,ndvi,72,CA_249856,69,0.57,1.3,0.7,-0.57,-1.0,0.8521296296296298,,ETo
2024-08-12,60,ndvi,73,CA_249946,61,0.44,1.15,-0.83,-0.44,-1.0,0.9977962962962966,,ETo
2024-08-12,60,ndvi,74,CA_250212,69,0.24,0.63,-0.98,-0.23,-1.0,0.5560370370370373,,ETo
2024-08-12,60,ndvi,75,CA_250290,69,0.2,0.41,0.96,-0.2,-1.0,0.37990740740740714,,ETo
2024-08-12,60,ndvi,76,CA_250502,47,0.38,0.85,0.78,-0.38,-1.0,0.4392777777777777,,ETo
2024-08-12,60,ndvi,77,CA_251400,47,0.19,0.51,-0.94,-0.14,-0.74,0.6971296296296297,,ETo
2024-08-12,60,ndvi,78,CA_252567,47,0.11,0.3,-0.93,-0.06,-0.83,0.44788888888888917,,ETo
2024-08-12,60,ndvi,79,CA_252577,47,0.38,0.85,0.74,-0.38,-1.0,0.46690740740740716,,ETo
2024-08-12,60,ndvi,80,CA_252621,47,0.29,0.67,-0.14,-0.29,-1.0,0.47175925925925943,,ETo
2024-08-12,60,ndvi,81,CA_253072,47,0.38,0.85,0.77,-0.38,-1.0,0.4779999999999999,,ETo
2024-08-12,60,ndvi,82,CA_253554,47,0.12,0.3,-0.95,-0.04,-0.76,0.44696296296296295,,ETo
2024-08-12,60,ndvi,83,CA_253625,47,0.21,0.55,-0.91,-0.21,-1.0,0.46246296296296324,,ETo
2024-08-12,60,ndvi,84,CA_253715,47,0.28,0.65,0.01,-0.28,-1.0,0.4198888888888887,,ETo
2024-08-12,60,ndvi,85,CA_253873,47,0.37,0.83,0.95,-0.37,-1.0,0.4849074074074073,,ETo
2024-08-12,60,ndvi,86,CA_254360,47,0.38,0.83,0.79,-0.38,-1.0,0.4519999999999998,,ETo
2024-08-12,60,ndvi,87,CA_254518,47,0.24,0.58,-0.88,-0.24,-1.0,0.4453888888888888,,ETo
2024-08-12,60,ndvi,88,CA_254559,47,0.44,0.98,0.81,-0.44,-1.0,0.5215185185185186,,ETo
2024-08-12,60,ndvi,89,CA_254644,47,0.43,0.95,0.81,-0.43,-1.0,0.4790555555555554,,ETo
2024-08-12,60,ndvi,90,CA_254907,47,0.51,1.16,0.76,-0.51,-1.0,0.708111111111111,,ETo
2024-08-12,60,ndvi,91,CA_255156,47,0.55,1.19,0.94,-0.55,-1.0,0.6055185185185187,,ETo
2024-08-12,60,ndvi,92,CA_255325,47,0.59,1.29,0.77,-0.59,-1.0,0.6171851851851852,,ETo
2024-08-12,60,ndvi,93,CA_255613,47,0.15,0.39,-0.93,-0.09,-0.58,0.5789814814814814,,ETo
2024-08-12,60,ndvi,94,CA_256638,47,0.34,0.81,0.63,-0.34,-1.0,0.7501481481481481,,ETo
2024-08-12,60,ndvi,95,CA_257473,47,0.6,1.32,0.82,-0.6,-1.0,0.6792592592592593,,ETo
2024-08-12,60,ndvi,96,CA_257648,47,0.22,0.57,-0.98,-0.15,-1.0,0.6567222222222222,,ETo
2024-08-12,60,ndvi,97,CA_257744,47,0.23,0.64,-0.97,-0.19,-1.0,0.7383148148148146,,ETo
2024-08-12,60,ndvi,98,CA_257756,47,0.13,0.31,0.97,0.13,0.11,0.6211666666666664,,ETo
2024-08-12,60,ndvi,99,CA_257924,47,0.62,1.38,0.76,-0.62,-1.0,0.7383148148148146,,ETo
2024-08-12,60,ndvi,100,CA_244113,47,0.24,0.28,0.78,0.24,-0.86,0.2233888888888889,,ET
2024-08-12,60,ndvi,101,CA_244387,61,0.13,0.19,0.92,-0.02,0.18,0.29175925925925933,,ET
2024-08-12,60,ndvi,102,CA_244479,47,0.84,1.64,-0.87,0.84,-1.0,0.3275740740740742,,ET
2024-08-12,60,ndvi,103,CA_245292,47,0.35,0.6,0.84,-0.35,-0.44,0.8008518518518519,,ET
2024-08-12,60,ndvi,104,CA_246341,47,1.22,1.36,0.33,1.22,-0.09,1.4474629629629627,,ET
2024-08-12,60,ndvi,105,CA_246587,47,0.5,0.83,0.86,-0.5,-1.0,0.7645370370370369,,ET
2024-08-12,60,ndvi,106,CA_246614,47,0.07,0.16,0.95,-0.05,0.55,0.3349259259259261,,ET
2024-08-12,60,ndvi,107,CA_246801,47,0.48,0.67,0.52,0.48,0.35,1.1498888888888887,,ET
2024-08-12,60,ndvi,108,CA_246992,47,0.18,0.35,-0.66,-0.08,-0.6,0.3912222222222222,,ET
2024-08-12,60,ndvi,109,CA_247537,47,0.05,0.11,0.83,0.04,0.77,0.31849999999999995,,ET
2024-08-12,60,ndvi,110,CA_247548,61,0.13,0.16,0.96,0.13,0.82,0.4240185185185186,,ET
2024-08-12,60,ndvi,111,CA_247823,69,0.55,0.5,-0.99,0.55,0.94,1.7794629629629626,,ET
2024-08-12,60,ndvi,112,CA_247968,61,0.99,1.8,0.19,-0.99,-1.0,1.8812222222222221,,ET
2024-08-12,60,ndvi,113,CA_248688,61,0.04,0.05,0.3,0.0,0.75,0.1122962962962963,,ET
2024-08-12,60,ndvi,114,CA_248689,47,0.31,0.51,0.74,-0.31,0.71,1.4797592592592592,,ET
2024-08-12,60,ndvi,115,CA_248737,47,1.07,2.09,0.74,1.07,-1.0,1.2638333333333334,,ET
2024-08-12,60,ndvi,116,CA_249254,47,0.28,0.31,0.79,-0.28,-1.0,0.03881481481481481,,ET
2024-08-12,60,ndvi,117,CA_249462,69,0.15,0.33,-0.6,-0.09,0.78,1.1220370370370372,,ET
2024-08-12,60,ndvi,118,CA_249468,69,0.48,0.46,0.72,0.48,-0.43,0.3616296296296296,,ET
2024-08-12,60,ndvi,119,CA_249601,69,0.03,0.06,0.24,0.02,1.0,1.6424444444444444,,ET
2024-08-12,60,ndvi,120,CA_249694,69,0.13,0.34,0.83,0.13,0.79,1.3848333333333331,,ET
2024-08-12,60,ndvi,121,CA_249783,69,0.67,0.97,0.75,-0.67,-0.62,1.0882962962962963,,ET
2024-08-12,60,ndvi,122,CA_249856,69,0.36,0.69,0.73,-0.36,0.59,1.8113148148148148,,ET
2024-08-12,60,ndvi,123,CA_249946,61,0.11,0.19,-0.07,-0.11,-1.0,0.1326111111111111,,ET
2024-08-12,60,ndvi,124,CA_250212,69,0.93,1.76,0.97,-0.93,-1.0,2.015351851851852,,ET
2024-08-12,60,ndvi,125,CA_250290,69,0.13,0.24,0.96,0.13,0.91,1.1735555555555555,,ET
2024-08-12,60,ndvi,126,CA_250502,47,0.1,0.22,0.83,0.09,0.89,1.3352407407407405,,ET
2024-08-12,60,ndvi,127,CA_251400,47,0.69,0.75,-0.84,0.69,-1.0,0.5499444444444445,,ET
2024-08-12,60,ndvi,128,CA_252567,47,0.29,0.33,-0.96,0.29,0.92,1.3487407407407408,,ET
2024-08-12,60,ndvi,129,CA_252577,47,0.12,0.27,0.81,-0.12,0.94,2.366462962962963,,ET
2024-08-12,60,ndvi,130,CA_252621,47,0.1,0.25,-0.34,-0.08,-0.28,0.36114814814814816,,ET
2024-08-12,60,ndvi,131,CA_253072,47,0.38,0.55,0.66,-0.38,0.73,1.5349629629629629,,ET
2024-08-12,60,ndvi,132,CA_253554,47,0.52,0.42,0.26,0.52,0.99,3.0769814814814818,,ET
2024-08-12,60,ndvi,133,CA_253625,47,0.21,0.47,-0.86,-0.21,-1.0,0.3205740740740741,,ET
2024-08-12,60,ndvi,134,CA_253715,47,0.36,0.72,-0.54,-0.36,-1.0,0.42151851851851846,,ET
2024-08-12,60,ndvi,135,CA_253873,47,0.07,0.16,0.96,-0.07,0.16,0.2846851851851853,,ET
2024-08-12,60,ndvi,136,CA_254360,47,0.19,0.34,0.75,-0.19,0.87,1.605222222222222,,ET
2024-08-12,60,ndvi,137,CA_254518,47,0.31,0.59,-0.89,0.31,-1.0,0.35637037037037017,,ET
2024-08-12,60,ndvi,138,CA_254559,47,3.01,3.13,0.62,3.01,0.37,4.099722222222223,,ET
2024-08-12,60,ndvi,139,CA_254644,47,0.06,0.16,0.87,-0.06,0.97,2.116185185185185,,ET
2024-08-12,60,ndvi,140,CA_254907,47,0.17,0.34,0.74,-0.17,0.9,1.8882037037037038,,ET
2024-08-12,60,ndvi,141,CA_255156,47,0.35,0.77,0.94,-0.35,-1.0,0.4504444444444446,,ET
2024-08-12,60,ndvi,142,CA_255325,47,0.14,0.19,0.49,0.12,0.99,3.31912962962963,,ET
2024-08-12,60,ndvi,143,CA_255613,47,0.13,0.34,-0.61,-0.12,-1.0,0.3385000000000001,,ET
2024-08-12,60,ndvi,144,CA_256638,47,0.42,0.57,-0.23,-0.42,-0.07,0.6882592592592592,,ET
2024-08-12,60,ndvi,145,CA_257473,47,0.29,0.63,0.82,-0.29,0.55,1.8874259259259258,,ET
2024-08-12,60,ndvi,146,CA_257648,47,0.6,1.04,-0.51,0.6,-1.0,0.2644259259259259,,ET
2024-08-12,60,ndvi,147,CA_257744,47,0.24,0.55,-0.94,-0.24,-1.0,0.4091666666666665,,ET
2024-08-12,60,ndvi,148,CA_257756,47,0.91,1.68,0.95,0.91,-1.0,0.6667222222222224,,ET
2024-08-12,60,ndvi,149,CA_257924,47,0.32,0.62,0.73,-0.32,-1.0,0.44711111111111124,,ET
2024-08-12,90,None,0,CA_244113,47,0.3,0.18,0.34,0.3,-1.0,0.037740740740740734,,ETof
2024-08-12,90,None,1,CA_244387,61,0.06,0.06,-1.0,-0.04,-0.25,0.037925925925925925,,ETof
2024-08-12,90,None,2,CA_244479,47,0.07,0.08,1.0,0.07,-1.0,0.05046296296296299,,ETof
2024-08-12,90,None,3,CA_245292,47,0.07,0.06,-0.85,0.07,0.74,0.10390740740740738,,ETof
2024-08-12,90,None,4,CA_246341,47,0.41,0.25,0.87,0.41,0.43,0.20559259259259258,,ETof
2024-08-12,90,None,5,CA_246587,47,0.18,0.14,0.4,-0.18,-1.0,0.06714814814814814,,ETof
2024-08-12,90,None,6,CA_246614,47,0.03,0.03,-0.97,0.03,-0.39,0.020796296296296313,,ETof
2024-08-12,90,None,7,CA_246801,47,0.11,0.08,0.54,-0.11,0.89,0.16185185185185189,,ETof
2024-08-12,90,None,8,CA_246992,47,0.12,0.1,0.73,0.12,-1.0,0.010925925925925903,,ETof
2024-08-12,90,None,9,CA_247537,47,0.24,0.17,0.97,0.24,-1.0,0.06544444444444446,,ETof
2024-08-12,90,None,10,CA_247548,61,0.33,0.19,0.15,0.33,-1.0,0.0729814814814815,,ETof
2024-08-12,90,None,11,CA_247823,69,0.72,0.39,0.99,0.72,0.48,0.2885185185185185,,ETof
2024-08-12,90,None,12,CA_247968,61,0.44,0.37,0.51,-0.44,-0.51,0.2462777777777778,,ETof
2024-08-12,90,None,13,CA_248688,61,0.09,0.06,-0.2,0.09,-1.0,0.01938888888888889,,ETof
2024-08-12,90,None,14,CA_248689,47,0.12,0.09,0.88,0.12,0.88,0.20733333333333334,,ETof
2024-08-12,90,None,15,CA_248737,47,0.75,0.67,0.13,0.75,-1.0,0.1702592592592593,,ETof
2024-08-12,90,None,16,CA_249254,47,0.15,0.09,-0.99,-0.15,-1.0,0.008740740740740743,,ETof
2024-08-12,90,None,17,CA_249462,69,0.19,0.17,-1.0,0.19,-0.58,0.11794444444444445,,ETof
2024-08-12,90,None,18,CA_249468,69,0.54,0.26,0.98,0.54,-1.0,0.06342592592592593,,ETof
2024-08-12,90,None,19,CA_249601,69,0.12,0.09,0.14,0.12,0.95,0.2813518518518519,,ETof
2024-08-12,90,None,20,CA_249694,69,0.02,0.02,0.6,0.01,0.98,0.15246296296296294,,ETof
2024-08-12,90,None,21,CA_249783,69,0.4,0.28,0.85,-0.4,-0.76,0.15135185185185188,,ETof
2024-08-12,90,None,22,CA_249856,69,0.16,0.13,0.93,0.16,0.83,0.24666666666666662,,ETof
2024-08-12,90,None,23,CA_249946,61,0.04,0.03,-0.93,-0.03,-0.06,0.018018518518518514,,ETof
2024-08-12,90,None,24,CA_250212,69,0.4,0.38,0.99,-0.4,-0.62,0.25699999999999995,,ETof
2024-08-12,90,None,25,CA_250290,69,0.2,0.17,-0.9,0.2,0.61,0.22159259259259256,,ETof
2024-08-12,90,None,26,CA_250502,47,0.44,0.41,-0.97,0.44,-1.0,0.18305555555555555,,ETof
2024-08-12,90,None,27,CA_251400,47,0.52,0.29,0.41,0.52,-1.0,0.08916666666666667,,ETof
2024-08-12,90,None,28,CA_252567,47,0.14,0.09,0.77,0.14,0.92,0.21459259259259264,,ETof
2024-08-12,90,None,29,CA_252577,47,0.22,0.21,-1.0,0.22,0.64,0.33405555555555555,,ETof
2024-08-12,90,None,30,CA_252621,47,0.04,0.04,-0.99,0.03,-1.0,0.010092592592592561,,ETof
2024-08-12,90,None,31,CA_253072,47,0.05,0.04,-0.97,-0.05,0.99,0.2557777777777778,,ETof
2024-08-12,90,None,32,CA_253554,47,1.36,0.51,1.0,1.36,0.85,0.49098148148148146,,ETof
2024-08-12,90,None,33,CA_253625,47,0.14,0.13,0.88,0.14,-1.0,0.0037777777777777874,,ETof
2024-08-12,90,None,34,CA_253715,47,0.09,0.08,0.98,-0.09,-1.0,0.02837037037037038,,ETof
2024-08-12,90,None,35,CA_253873,47,0.07,0.07,-1.0,0.07,0.42,0.08653703703703701,,ETof
2024-08-12,90,None,36,CA_254360,47,0.17,0.14,0.98,0.17,0.76,0.22320370370370368,,ETof
2024-08-12,90,None,37,CA_254518,47,0.25,0.21,0.85,-0.25,-1.0,0.07029629629629626,,ETof
2024-08-12,90,None,38,CA_254559,47,1.72,0.99,-0.95,1.72,0.21,0.6469074074074075,,ETof
2024-08-12,90,None,39,CA_254644,47,0.29,0.28,-0.98,0.29,0.06,0.2838703703703704,,ETof
2024-08-12,90,None,40,CA_254907,47,0.07,0.07,-0.93,-0.05,0.95,0.27131481481481484,,ETof
2024-08-12,90,None,41,CA_255156,47,0.03,0.03,0.05,0.03,0.68,0.04683333333333332,,ETof
2024-08-12,90,None,42,CA_255325,47,0.3,0.2,-0.98,0.3,0.94,0.5210740740740741,,ETof
2024-08-12,90,None,43,CA_255613,47,0.02,0.02,-0.99,0.01,0.73,0.04338888888888892,,ETof
2024-08-12,90,None,44,CA_256638,47,0.29,0.2,-0.78,-0.29,-0.13,0.1263148148148148,,ETof
2024-08-12,90,None,45,CA_257473,47,0.27,0.26,-0.97,0.27,-0.07,0.24153703703703702,,ETof
2024-08-12,90,None,46,CA_257648,47,0.36,0.29,0.96,0.36,-1.0,0.05349999999999999,,ETof
2024-08-12,90,None,47,CA_257744,47,0.16,0.14,-0.21,0.16,-1.0,0.027092592592592574,,ETof
2024-08-12,90,None,48,CA_257756,47,0.35,0.29,1.0,0.35,-1.0,0.14405555555555558,,ETof
2024-08-12,90,None,49,CA_257924,47,0.22,0.2,0.99,0.22,-1.0,0.01364814814814815,,ETof
2024-08-12,90,None,50,CA_244113,47,0.24,0.58,0.95,0.24,-1.0,0.7218888888888882,,ETo
2024-08-12,90,None,51,CA_244387,61,0.11,0.25,0.81,0.04,-0.1,0.3601481481481484,,ETo
2024-08-12,90,None,52,CA_244479,47,0.1,0.29,-0.62,0.06,-1.0,0.2535925925925928,,ETo
2024-08-12,90,None,53,CA_245292,47,0.18,0.46,-0.98,-0.15,-1.0,0.4694444444444443,,ETo
2024-08-12,90,None,54,CA_246341,47,0.3,0.7,0.93,0.3,-1.0,0.7448148148148145,,ETo
2024-08-12,90,None,55,CA_246587,47,0.22,0.51,0.91,0.22,-0.45,0.789685185185185,,ETo
2024-08-12,90,None,56,CA_246614,47,0.25,0.58,0.92,0.25,-0.92,0.7799629629629626,,ETo
2024-08-12,90,None,57,CA_246801,47,0.3,0.69,0.91,0.3,-1.0,0.7740370370370374,,ETo
2024-08-12,90,None,58,CA_246992,47,0.54,1.18,0.86,0.54,-1.0,0.8317222222222224,,ETo
2024-08-12,90,None,59,CA_247537,47,0.4,0.92,0.89,0.4,-1.0,0.7490555555555555,,ETo
2024-08-12,90,None,60,CA_247548,61,0.38,0.87,0.9,0.38,-1.0,0.726629629629629,,ETo
2024-08-12,90,None,61,CA_247823,69,0.16,0.34,0.98,0.16,-1.0,0.45401851851851865,,ETo
2024-08-12,90,None,62,CA_247968,61,0.3,0.85,-0.92,-0.29,-1.0,0.8422407407407406,,ETo
2024-08-12,90,None,63,CA_248688,61,0.31,0.91,-0.92,-0.3,-1.0,0.9486666666666665,,ETo
2024-08-12,90,None,64,CA_248689,47,0.24,0.55,0.94,0.24,-1.0,0.7086481481481478,,ETo
2024-08-12,90,None,65,CA_248737,47,0.29,0.83,-0.93,-0.25,-1.0,0.9216296296296299,,ETo
2024-08-12,90,None,66,CA_249254,47,0.11,0.27,0.71,0.1,-0.7,0.4097777777777775,,ETo
2024-08-12,90,None,67,CA_249462,69,0.17,0.5,-0.96,-0.16,-1.0,0.5571111111111112,,ETo
2024-08-12,90,None,68,CA_249468,69,0.19,0.48,-0.99,-0.18,-1.0,0.4462777777777777,,ETo
2024-08-12,90,None,69,CA_249601,69,0.17,0.46,-0.98,-0.17,-1.0,0.4279629629629628,,ETo
2024-08-12,90,None,70,CA_249694,69,0.32,0.94,-0.93,-0.31,-1.0,0.9897222222222221,,ETo
2024-08-12,90,None,71,CA_249783,69,0.22,0.51,0.93,0.22,-1.0,0.702185185185185,,ETo
2024-08-12,90,None,72,CA_249856,69,0.29,0.85,-0.92,-0.29,-1.0,0.8521296296296298,,ETo
2024-08-12,90,None,73,CA_249946,61,0.32,0.95,-0.93,-0.31,-1.0,0.9977962962962966,,ETo
2024-08-12,90,None,74,CA_250212,69,0.14,0.31,0.97,0.14,-0.1,0.5560370370370373,,ETo
2024-08-12,90,None,75,CA_250290,69,0.18,0.44,-0.97,-0.16,-1.0,0.37990740740740714,,ETo
2024-08-12,90,None,76,CA_250502,47,0.13,0.34,-0.99,-0.11,-1.0,0.4392777777777777,,ETo
2024-08-12,90,None,77,CA_251400,47,0.13,0.31,0.99,0.13,0.35,0.6971296296296297,,ETo
2024-08-12,90,None,78,CA_252567,47,0.13,0.33,-0.98,-0.1,-1.0,0.44788888888888917,,ETo
2024-08-12,90,None,79,CA_252577,47,0.07,0.17,0.94,0.07,0.44,0.46690740740740716,,ETo
2024-08-12,90,None,80,CA_252621,47,0.07,0.17,0.97,0.07,0.53,0.47175925925925943,,ETo
2024-08-12,90,None,81,CA_253072,47,0.12,0.28,0.95,0.12,-0.43,0.4779999999999999,,ETo
2024-08-12,90,None,82,CA_253554,47,0.14,0.3,0.98,0.14,-0.82,0.44696296296296295,,ETo
2024-08-12,90,None,83,CA_253625,47,0.16,0.43,-0.99,-0.15,-1.0,0.46246296296296324,,ETo
2024-08-12,90,None,84,CA_253715,47,0.17,0.46,-0.98,-0.17,-1.0,0.4198888888888887,,ETo
2024-08-12,90,None,85,CA_253873,47,0.16,0.42,-0.99,-0.14,-1.0,0.4849074074074073,,ETo
2024-08-12,90,None,86,CA_254360,47,0.15,0.39,-1.0,-0.13,-1.0,0.4519999999999998,,ETo
2024-08-12,90,None,87,CA_254518,47,0.14,0.32,0.94,0.14,-1.0,0.4453888888888888,,ETo
2024-08-12,90,None,88,CA_254559,47,0.18,0.46,-1.0,-0.15,-1.0,0.5215185185185186,,ETo
2024-08-12,90,None,89,CA_254644,47,0.19,0.49,-1.0,-0.18,-1.0,0.4790555555555554,,ETo
2024-08-12,90,None,90,CA_254907,47,0.3,0.68,0.9,0.3,-1.0,0.708111111111111,,ETo
2024-08-12,90,None,91,CA_255156,47,0.1,0.23,0.98,0.1,0.5,0.6055185185185187,,ETo
2024-08-12,90,None,92,CA_255325,47,0.14,0.32,0.96,0.14,0.04,0.6171851851851852,,ETo
2024-08-12,90,None,93,CA_255613,47,0.2,0.53,-0.99,-0.18,-1.0,0.5789814814814814,,ETo
2024-08-12,90,None,94,CA_256638,47,0.3,0.69,0.92,0.3,-1.0,0.7501481481481481,,ETo
2024-08-12,90,None,95,CA_257473,47,0.17,0.4,0.98,0.17,-0.2,0.6792592592592593,,ETo
2024-08-12,90,None,96,CA_257648,47,0.22,0.58,-0.98,-0.16,-1.0,0.6567222222222222,,ETo
2024-08-12,90,None,97,CA_257744,47,0.24,0.65,-0.98,-0.2,-1.0,0.7383148148148146,,ETo
2024-08-12,90,None,98,CA_257756,47,0.13,0.31,0.97,0.13,0.11,0.6211666666666664,,ETo
2024-08-12,90,None,99,CA_257924,47,0.24,0.65,-0.98,-0.2,-1.0,0.7383148148148146,,ETo
2024-08-12,90,None,100,CA_244113,47,0.58,0.67,-0.29,0.58,-1.0,0.2233888888888889,,ET
2024-08-12,90,None,101,CA_244387,61,0.24,0.4,-0.96,-0.19,-1.0,0.29175925925925933,,ET
2024-08-12,90,None,102,CA_244479,47,0.84,1.64,-0.87,0.84,-1.0,0.3275740740740742,,ET
2024-08-12,90,None,103,CA_245292,47,0.35,0.6,0.84,-0.35,-0.44,0.8008518518518519,,ET
2024-08-12,90,None,104,CA_246341,47,1.97,2.3,-0.28,1.97,-1.0,1.4474629629629627,,ET
2024-08-12,90,None,105,CA_246587,47,0.5,0.83,0.86,-0.5,-1.0,0.7645370370370369,,ET
2024-08-12,90,None,106,CA_246614,47,0.15,0.3,0.87,-0.15,-0.62,0.3349259259259261,,ET
2024-08-12,90,None,107,CA_246801,47,0.26,0.37,-0.71,-0.26,0.8,1.1498888888888887,,ET
2024-08-12,90,None,108,CA_246992,47,0.52,0.9,0.85,-0.52,-1.0,0.3912222222222222,,ET
2024-08-12,90,None,109,CA_247537,47,0.05,0.11,0.83,0.04,0.77,0.31849999999999995,,ET
2024-08-12,90,None,110,CA_247548,61,0.13,0.16,0.96,0.13,0.82,0.4240185185185186,,ET
2024-08-12,90,None,111,CA_247823,69,0.55,0.5,-0.99,0.55,0.94,1.7794629629629626,,ET
2024-08-12,90,None,112,CA_247968,61,0.45,0.86,0.59,-0.45,0.38,1.8812222222222221,,ET
2024-08-12,90,None,113,CA_248688,61,0.09,0.13,0.15,0.09,-0.69,0.1122962962962963,,ET
2024-08-12,90,None,114,CA_248689,47,0.31,0.51,0.74,-0.31,0.71,1.4797592592592592,,ET
2024-08-12,90,None,115,CA_248737,47,1.07,2.09,0.74,1.07,-1.0,1.2638333333333334,,ET
2024-08-12,90,None,116,CA_249254,47,0.61,0.67,0.82,0.61,-1.0,0.03881481481481481,,ET
2024-08-12,90,None,117,CA_249462,69,0.15,0.33,-0.6,-0.09,0.78,1.1220370370370372,,ET
